timestamp,actual_value,predicted_value,forecast_error,abs_error,risk_level,recommendation,reason,model_version
2016-04-23 19:20:00,110.0,82.9372800998811,-27.062719900118907,27.062719900118907,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 82.94 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:30:00,120.0,99.97322030523094,-20.02677969476906,20.02677969476906,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.97 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:40:00,100.0,128.0847761089341,28.084776108934108,28.084776108934108,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 128.08 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:50:00,120.0,124.46340198726334,4.463401987263339,4.463401987263339,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 124.46 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:00:00,120.0,139.59132068506796,19.591320685067956,19.591320685067956,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 139.59 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:10:00,120.0,132.95649121756261,12.956491217562615,12.956491217562615,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 132.96 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:20:00,110.0,127.8369223896037,17.8369223896037,17.8369223896037,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 127.84 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:30:00,110.0,106.49810511651755,-3.50189488348245,3.50189488348245,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 106.50 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:40:00,110.0,100.73875915429389,-9.261240845706112,9.261240845706112,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 100.74 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:50:00,100.0,99.46241341170698,-0.5375865882930242,0.5375865882930242,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.46 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:00:00,110.0,90.15293693194162,-19.847063068058375,19.847063068058375,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 90.15 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:10:00,60.0,99.0105267725896,39.0105267725896,39.0105267725896,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.01 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:20:00,70.0,65.00442578943205,-4.995574210567952,4.995574210567952,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.00 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:30:00,60.0,77.25123093665397,17.25123093665397,17.25123093665397,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 77.25 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:40:00,70.0,64.14557574690389,-5.854424253096113,5.854424253096113,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 64.15 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:50:00,90.0,72.91908713767268,-17.080912862327324,17.080912862327324,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 72.92 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:00:00,60.0,91.46320152332615,31.46320152332615,31.46320152332615,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 91.46 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:10:00,60.0,57.4243741091947,-2.5756258908052985,2.5756258908052985,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 57.42 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:20:00,60.0,62.08101556152275,2.0810155615227472,2.0810155615227472,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.08 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:30:00,60.0,60.39944880127439,0.39944880127438864,0.39944880127438864,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.40 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:40:00,50.0,64.2002443582721,14.200244358272101,14.200244358272101,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 64.20 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:50:00,60.0,55.93063501440589,-4.069364985594113,4.069364985594113,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.93 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:00:00,60.0,62.37315877916118,2.37315877916118,2.37315877916118,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.37 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:10:00,60.0,60.83383897941042,0.8338389794104231,0.8338389794104231,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.83 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:20:00,60.0,61.169202900033945,1.1692029000339446,1.1692029000339446,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.17 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:30:00,60.0,61.78442933394256,1.7844293339425619,1.7844293339425619,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.78 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:40:00,60.0,62.06169812696849,2.061698126968487,2.061698126968487,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.06 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:50:00,60.0,63.19632337032403,3.1963233703240306,3.1963233703240306,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 63.20 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:00:00,50.0,67.13042029493877,17.130420294938773,17.130420294938773,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.13 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:10:00,50.0,59.0107604216172,9.0107604216172,9.0107604216172,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.01 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:20:00,60.0,60.66513637504937,0.6651363750493715,0.6651363750493715,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.67 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:30:00,60.0,68.75062916146987,8.750629161469874,8.750629161469874,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.75 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:40:00,50.0,66.1918326749598,16.191832674959798,16.191832674959798,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.19 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:50:00,60.0,58.146929423851866,-1.8530705761481343,1.8530705761481343,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 58.15 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:00:00,60.0,67.56869118169487,7.568691181694874,7.568691181694874,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.57 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:10:00,60.0,65.93229864848367,5.932298648483666,5.932298648483666,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.93 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:20:00,60.0,67.28900807899444,7.289008078994442,7.289008078994442,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.29 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:30:00,60.0,66.0834983572977,6.0834983572976995,6.0834983572976995,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.08 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:40:00,30.0,65.93717319804225,35.937173198042245,35.937173198042245,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.94 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:50:00,40.0,44.475530892599764,4.475530892599764,4.475530892599764,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 44.48 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:00:00,30.0,56.66357717146772,26.663577171467722,26.663577171467722,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 56.66 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:10:00,30.0,44.70865417021966,14.70865417021966,14.70865417021966,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 44.71 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:20:00,60.0,46.68423333424812,-13.31576666575188,13.31576666575188,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 46.68 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:30:00,70.0,69.04652547400696,-0.9534745259930446,0.9534745259930446,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 69.05 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:40:00,70.0,70.25806986634372,0.25806986634371754,0.25806986634371754,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 70.26 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:50:00,50.0,71.44985965292794,21.44985965292794,21.44985965292794,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 71.45 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:00:00,70.0,55.24325528799372,-14.756744712006281,14.756744712006281,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.24 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:10:00,50.0,75.51450632791571,25.51450632791571,25.51450632791571,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 75.51 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:20:00,50.0,55.396216333023524,5.396216333023524,5.396216333023524,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.40 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:30:00,60.0,57.98205331837669,-2.0179466816233074,2.0179466816233074,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 57.98 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:40:00,50.0,63.328719311687195,13.328719311687195,13.328719311687195,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 63.33 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:50:00,60.0,54.29252500814562,-5.707474991854383,5.707474991854383,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 54.29 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:00:00,50.0,66.06014441743278,16.06014441743278,16.06014441743278,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.06 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:10:00,60.0,55.35276613025873,-4.647233869741271,4.647233869741271,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.35 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:20:00,70.0,67.1716789116482,-2.8283210883517995,2.8283210883517995,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.17 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:30:00,50.0,72.11020096644124,22.11020096644124,22.11020096644124,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 72.11 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:40:00,70.0,54.81042948120282,-15.189570518797183,15.189570518797183,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 54.81 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:50:00,50.0,74.84885053261962,24.848850532619622,24.848850532619622,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 74.85 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:00:00,50.0,54.48970499723362,4.489704997233623,4.489704997233623,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 54.49 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:10:00,50.0,60.318906254532884,10.318906254532884,10.318906254532884,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.32 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:20:00,60.0,58.59826252386131,-1.4017374761386918,1.4017374761386918,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 58.60 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:30:00,50.0,66.03654140713454,16.036541407134536,16.036541407134536,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.04 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:40:00,60.0,59.10723613089517,-0.892763869104833,0.892763869104833,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.11 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:50:00,60.0,68.342634024637,8.342634024636993,8.342634024636993,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.34 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:00:00,60.0,67.39356136278074,7.393561362780744,7.393561362780744,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.39 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:10:00,60.0,68.42546587919412,8.425465879194121,8.425465879194121,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.43 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:20:00,50.0,68.27778110001398,18.277781100013982,18.277781100013982,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.28 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:30:00,50.0,59.55111445727417,9.551114457274167,9.551114457274167,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.55 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:40:00,40.0,61.99122193757534,21.99122193757534,21.99122193757534,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.99 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:50:00,50.0,53.101568994458404,3.101568994458404,3.101568994458404,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 53.10 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
